Substance,Air Total (kg),Air Fugitive (kg),Air Point (kg),Land (kg),Water (kg),Total (kg)
Carbon monoxide,5500.0,,5500.0,,,5500.0
Fluoride compounds,0.0,,0.0,,,0.0
Oxides of Nitrogen,4300.0,,4300.0,,,4300.0
Particulate Matter 10.0 um,310.0,,310.0,,,310.0
Particulate Matter 2.5 um,310.0,,310.0,,,310.0
Polycyclic aromatic hydrocarbons (B[a]Peq),1.2E-5,,1.2E-5,,,1.2E-5
Sulfur dioxide,9.6,,9.6,,,9.6
Total Volatile Organic Compounds,8505.9,5.9,8500.0,,,8505.9
